date,gold,silver
2012-01-16,1643.5,29.9
2012-01-17,1662.0,30.41
2012-01-18,1657.0,30.15
2012-01-19,1664.0,30.79
2012-01-20,1646.0,30.36
2012-01-23,1675.0,32.45
2012-01-24,1669.0,31.95
2012-01-25,1659.0,31.67
2012-01-26,1713.0,33.35
2012-01-27,1722.0,33.48
2012-01-30,1720.5,33.18
2012-01-31,1738.0,33.6
2012-02-01,1744.0,33.8
2012-02-02,1747.5,33.67
2012-02-03,1759.5,33.93
2012-02-06,1717.0,33.52
2012-02-07,1720.0,33.28
2012-02-08,1743.0,34.37
2012-02-09,1733.0,33.8
2012-02-10,1715.5,33.55
2012-02-13,1727.0,33.84
2012-02-14,1721.0,33.51
2012-02-15,1725.5,33.69
2012-02-16,1716.0,33.18
2012-02-17,1732.0,33.48
2012-02-20,1729.5,33.56
2012-02-21,1737.0,33.65
2012-02-22,1754.75,34.08
2012-02-23,1776.5,34.55
2012-02-24,1778.5,35.57
2012-02-27,1765.0,35.09
2012-02-28,1774.75,35.6
2012-02-29,1788.0,37.23
2012-03-01,1721.0,34.56
2012-03-02,1714.5,35.21
2012-03-05,1698.0,34.18
2012-03-06,1685.5,33.22
2012-03-07,1682.5,33.17
2012-03-08,1701.5,34.09
2012-03-09,1699.5,33.87
2012-03-12,1705.25,33.77
2012-03-13,1694.75,33.58
2012-03-14,1662.0,32.84
2012-03-15,1646.75,32.36
2012-03-16,1649.0,32.27
2012-03-19,1654.0,32.44
2012-03-20,1648.5,32.22
2012-03-21,1656.0,31.97
2012-03-22,1636.0,31.79
2012-03-23,1651.0,31.54
2012-03-26,1658.0,32.23
2012-03-27,1694.0,33.01
2012-03-28,1677.0,32.43
2012-03-29,1655.75,31.79
2012-03-30,1660.75,32.43
2012-04-02,1664.0,32.42
2012-04-03,1674.75,32.97
2012-04-04,1631.75,31.98
2012-04-05,1622.5,31.27
2012-04-10,1643.75,31.55
2012-04-11,1654.0,31.7
2012-04-12,1655.5,31.47
2012-04-13,1670.5,32.365
2012-04-16,1648.25,31.32
2012-04-17,1652.0,31.64
2012-04-18,1646.5,31.61
2012-04-19,1642.0,31.47
2012-04-20,1640.0,31.79
2012-04-23,1632.0,31.16
2012-04-24,1638.75,30.86
2012-04-25,1641.25,30.88
2012-04-26,1648.25,30.7
2012-04-27,1654.0,31.14
2012-04-30,1662.5,31.2
2012-05-01,1661.25,30.78
2012-05-02,1652.5,30.52
2012-05-03,1642.5,30.36
2012-05-04,1629.5,29.9
2012-05-08,1627.0,29.58
2012-05-09,1585.5,28.77
2012-05-10,1590.0,29.25
2012-05-11,1580.75,28.58
2012-05-14,1563.0,28.33
2012-05-15,1559.0,28.28
2012-05-16,1537.5,27.25
2012-05-17,1547.0,27.48
2012-05-18,1588.0,28.48
2012-05-21,1590.25,28.39
2012-05-22,1575.75,28.07
2012-05-23,1555.0,27.76
2012-05-24,1558.5,28.08
2012-05-25,1560.5,28.24
2012-05-28,1579.0,28.52
2012-05-29,1573.75,28.25
2012-05-30,1548.75,27.68
2012-05-31,1567.5,28.1
2012-06-01,1552.5,27.38
2012-06-06,1633.25,29.36
2012-06-07,1620.75,29.28
2012-06-08,1576.0,28.17
2012-06-11,1593.0,28.63
2012-06-12,1589.25,28.54
2012-06-13,1612.75,28.87
2012-06-14,1619.0,28.88
2012-06-15,1622.25,28.66
2012-06-18,1623.5,28.43
2012-06-19,1628.5,28.81
2012-06-20,1618.75,28.31
2012-06-21,1600.0,27.88
2012-06-22,1570.5,26.81
2012-06-25,1569.0,26.72
2012-06-26,1583.25,27.44
2012-06-27,1567.5,26.835
2012-06-28,1567.75,26.81
2012-06-29,1569.5,27.08
2012-07-02,1596.25,27.36
2012-07-03,1608.5,27.92
2012-07-04,1617.0,28.11
2012-07-05,1616.75,28.33
2012-07-06,1591.75,27.32
2012-07-09,1581.0,27.24
2012-07-10,1594.5,27.57
2012-07-11,1576.5,27.11
2012-07-12,1565.5,26.67
2012-07-13,1579.0,27.48
2012-07-16,1584.0,27.05
2012-07-17,1595.0,27.42
2012-07-18,1579.5,27.03
2012-07-19,1580.0,27.45
2012-07-20,1583.0,27.07
2012-07-23,1571.5,26.95
2012-07-24,1573.0,26.93
2012-07-25,1587.5,27.11
2012-07-26,1603.0,27.81
2012-07-27,1618.75,27.73
2012-07-30,1616.5,27.64
2012-07-31,1622.75,28.2
2012-08-01,1614.75,27.87
2012-08-02,1604.5,27.42
2012-08-03,1595.0,27.25
2012-08-06,1606.75,27.72
2012-08-07,1613.0,28.0
2012-08-08,1607.0,27.84
2012-08-09,1612.75,28.02
2012-08-10,1608.5,27.88
2012-08-13,1622.25,28.05
2012-08-14,1614.5,27.84
2012-08-15,1594.75,27.64
2012-08-16,1603.5,27.84
2012-08-17,1616.5,28.2
2012-08-20,1615.25,28.1
2012-08-21,1624.0,28.92
2012-08-22,1640.5,29.33
2012-08-23,1662.5,30.32
2012-08-24,1666.5,30.37
2012-08-28,1663.5,30.81
2012-08-29,1664.25,30.73
2012-08-30,1657.0,30.66
2012-08-31,1657.75,30.52
2012-09-03,1686.0,31.74
2012-09-04,1691.5,32.08
2012-09-05,1689.5,32.1
2012-09-06,1708.5,32.87
2012-09-07,1696.0,32.22
2012-09-10,1732.75,33.6
2012-09-11,1731.0,33.52
2012-09-12,1742.75,33.93
2012-09-13,1730.5,33.0
2012-09-14,1772.5,34.71
2012-09-17,1767.25,34.53
2012-09-18,1756.75,34.06
2012-09-19,1774.5,34.65
2012-09-20,1760.0,34.25
2012-09-21,1773.75,34.69
2012-09-24,1758.5,33.73
2012-09-25,1766.75,34.01
2012-09-26,1763.75,33.88
2012-09-27,1755.25,33.95
2012-09-28,1781.0,34.65
2012-10-01,1770.5,34.35
2012-10-02,1778.5,34.85
2012-10-03,1777.25,34.72
2012-10-04,1786.5,34.96
2012-10-05,1790.0,34.85
2012-10-08,1769.0,33.85
2012-10-09,1770.75,33.87
2012-10-10,1763.0,33.25
2012-10-11,1767.25,34.25
2012-10-12,1767.0,33.79
2012-10-15,1747.25,33.22
2012-10-16,1737.5,32.8
2012-10-17,1747.75,33.03
2012-10-18,1748.0,32.99
2012-10-19,1732.75,32.33
2012-10-22,1725.0,32.17
2012-10-23,1717.0,31.71
2012-10-24,1708.5,31.95
2012-10-25,1715.0,32.08
2012-10-26,1704.0,31.67
2012-10-29,1712.0,31.82
2012-10-30,1713.5,31.98
2012-10-31,1718.0,32.28
2012-11-01,1723.25,32.66
2012-11-02,1708.25,31.92
2012-11-05,1679.0,30.91
2012-11-06,1691.75,31.4
2012-11-07,1730.5,32.14
2012-11-08,1715.0,31.7
2012-11-09,1732.75,32.16
2012-11-12,1735.75,32.63
2012-11-13,1724.75,32.58
2012-11-14,1724.5,32.48
2012-11-15,1723.5,32.57
2012-11-16,1710.0,32.27
2012-11-19,1723.25,32.67
2012-11-20,1734.0,33.19
2012-11-21,1726.75,33.01
2012-11-22,1729.75,33.29
2012-11-23,1734.75,33.41
2012-11-26,1747.25,34.08
2012-11-27,1747.25,34.05
2012-11-28,1741.0,33.85
2012-11-29,1724.5,33.76
2012-11-30,1728.25,34.28
2012-12-03,1718.0,33.42
2012-12-04,1706.75,33.3
2012-12-05,1703.0,33.07
2012-12-06,1693.0,32.83
2012-12-07,1697.0,32.85
2012-12-10,1708.5,33.34
2012-12-11,1709.75,33.17
2012-12-12,1712.5,33.1
2012-12-13,1694.75,32.69
2012-12-14,1696.5,32.52
2012-12-17,1690.0,32.21
2012-12-18,1699.5,32.38
2012-12-19,1674.5,31.37
2012-12-20,1667.0,31.12
2012-12-21,1648.25,29.89
2012-12-27,1655.25,29.75
2012-12-28,1658.75,30.15
2013-01-02,1681.5,30.87
2013-01-03,1684.5,30.91
2013-01-04,1632.25,29.32
2013-01-07,1653.75,30.14
2013-01-08,1653.75,30.39
2013-01-09,1663.5,30.39
2013-01-10,1663.0,30.49
2013-01-11,1669.5,30.67
2013-01-14,1667.75,30.76
2013-01-15,1681.0,31.19
2013-01-16,1679.75,31.23
2013-01-17,1683.25,31.5
2013-01-18,1690.0,31.82
2013-01-21,1688.0,31.9
2013-01-22,1692.5,31.94
2013-01-23,1692.25,32.23
2013-01-24,1677.0,31.85
2013-01-25,1670.25,31.56
2013-01-28,1656.75,30.87
2013-01-29,1660.5,31.06
2013-01-30,1666.25,31.35
2013-01-31,1674.5,32.03
2013-02-01,1665.0,31.43
2013-02-04,1664.25,31.51
2013-02-05,1678.0,32.01
2013-02-06,1670.0,31.7
2013-02-07,1675.75,31.75
2013-02-08,1669.75,31.52
2013-02-11,1663.5,31.16
2013-02-12,1641.75,30.84
2013-02-13,1648.0,31.035
2013-02-14,1644.0,30.88
2013-02-15,1629.25,30.18
2013-02-18,1611.25,30.0
2013-02-19,1613.5,30.0
2013-02-20,1602.0,29.11
2013-02-21,1568.5,28.72
2013-02-22,1580.0,28.79
2013-02-25,1592.5,29.17
2013-02-26,1597.25,28.75
2013-02-27,1608.5,29.07
2013-02-28,1591.0,28.95
2013-03-01,1570.0,28.01
2013-03-04,1578.0,28.69
2013-03-05,1584.25,28.93
2013-03-06,1574.0,28.74
2013-03-07,1580.5,29.01
2013-03-08,1577.0,28.78
2013-03-11,1577.5,28.9
2013-03-12,1582.5,29.25
2013-03-13,1591.5,29.12
2013-03-14,1585.0,28.64
2013-03-15,1593.25,28.91
2013-03-18,1599.5,28.8
2013-03-19,1602.5,28.85
2013-03-20,1611.5,28.9
2013-03-21,1608.75,28.91
2013-03-22,1611.5,29.06
2013-03-25,1602.25,28.67
2013-03-26,1597.25,28.83
2013-03-27,1591.0,28.33
2013-03-28,1602.5,28.64
2013-04-02,1597.75,27.96
2013-04-03,1568.5,27.19
2013-04-04,1545.25,26.8
2013-04-05,1552.75,26.97
2013-04-08,1577.25,27.27
2013-04-09,1572.5,27.25
2013-04-10,1581.5,27.74
2013-04-11,1555.75,27.57
2013-04-12,1548.0,27.4
2013-04-15,1416.0,23.54
2013-04-16,1378.0,23.47
2013-04-17,1379.0,23.31
2013-04-18,1397.0,23.51
2013-04-19,1414.0,23.66
2013-04-22,1425.0,23.6
2013-04-23,1417.25,23.01
2013-04-24,1424.5,22.91
2013-04-25,1446.5,23.3
2013-04-26,1462.25,24.02
2013-04-29,1472.5,24.27
2013-04-30,1472.75,24.42
2013-05-01,1469.5,23.97
2013-05-02,1456.0,23.69
2013-05-03,1476.5,24.25
2013-05-07,1463.0,23.75
2013-05-08,1454.0,23.86
2013-05-09,1469.5,24.07
2013-05-10,1449.25,23.37
2013-05-13,1429.75,23.66
2013-05-14,1436.5,23.44
2013-05-15,1412.25,22.87
2013-05-16,1377.0,22.26
2013-05-17,1376.75,22.52
2013-05-20,1353.75,21.66
2013-05-21,1378.75,22.44
2013-05-22,1385.25,22.62
2013-05-23,1386.0,22.47
2013-05-24,1385.25,22.38
2013-05-28,1379.0,22.36
2013-05-29,1384.5,22.36
2013-05-30,1406.25,22.68
2013-05-31,1410.25,22.57
2013-06-03,1396.75,22.43
2013-06-04,1405.25,22.51
2013-06-05,1396.5,22.37
2013-06-06,1399.5,22.62
2013-06-07,1410.0,22.6
2013-06-10,1376.75,21.81
2013-06-11,1369.5,21.58
2013-06-12,1377.25,21.78
2013-06-13,1386.25,21.83
2013-06-14,1379.75,21.69
2013-06-17,1386.0,21.87
2013-06-18,1378.5,21.8
2013-06-19,1366.0,21.62
2013-06-20,1303.25,20.24
2013-06-21,1290.25,19.87
2013-06-24,1283.25,19.65
2013-06-25,1285.0,19.77
2013-06-26,1229.0,18.67
2013-06-27,1232.0,18.61
2013-06-28,1203.25,18.86
2013-07-01,1243.5,19.44
2013-07-02,1260.75,19.62
2013-07-03,1246.0,19.55
2013-07-04,1249.5,19.57
2013-07-05,1232.75,19.32
2013-07-08,1225.5,19.16
2013-07-09,1252.0,19.1
2013-07-10,1252.25,19.37
2013-07-11,1280.75,19.85
2013-07-12,1275.0,19.66
2013-07-15,1281.25,19.82
2013-07-16,1286.0,19.95
2013-07-17,1284.25,19.83
2013-07-18,1279.75,19.49
2013-07-19,1286.0,19.42
2013-07-22,1313.75,19.95
2013-07-23,1326.75,20.18
2013-07-24,1340.0,20.395
2013-07-25,1312.0,19.92
2013-07-26,1327.75,20.02
2013-07-29,1330.75,20.1
2013-07-30,1322.25,19.68
2013-07-31,1331.5,19.94
2013-08-01,1323.75,19.72
2013-08-02,1285.75,19.46
2013-08-05,1311.0,19.76
2013-08-06,1292.0,19.78
2013-08-07,1275.5,19.27
2013-08-08,1287.75,19.73
2013-08-09,1305.5,20.31
2013-08-12,1325.75,20.835
2013-08-13,1334.0,21.46
2013-08-14,1323.25,21.5
2013-08-15,1339.5,22.0
2013-08-16,1360.75,22.83
2013-08-19,1375.25,23.23
2013-08-20,1365.75,22.87
2013-08-21,1360.0,22.94
2013-08-22,1370.5,23.07
2013-08-23,1374.5,23.06
2013-08-27,1411.0,24.29
2013-08-28,1425.5,24.74
2013-08-29,1406.25,24.11
2013-08-30,1392.75,23.64
2013-09-02,1391.25,23.97
2013-09-03,1391.25,24.21
2013-09-04,1403.75,23.71
2013-09-05,1391.75,23.52
2013-09-06,1368.25,23.05
2013-09-09,1386.0,23.64
2013-09-10,1373.0,23.32
2013-09-11,1365.25,22.91
2013-09-12,1340.25,22.67
2013-09-13,1308.25,21.72
2013-09-16,1314.75,21.88
2013-09-17,1317.25,21.97
2013-09-18,1299.75,21.47
2013-09-19,1363.5,23.0
2013-09-20,1355.25,22.74
2013-09-23,1321.75,21.68
2013-09-24,1316.5,21.44
2013-09-25,1320.25,21.68
2013-09-26,1332.5,21.97
2013-09-27,1321.5,21.61
2013-09-30,1335.75,21.68
2013-10-01,1332.25,21.7
2013-10-02,1293.75,21.14
2013-10-03,1309.0,21.57
2013-10-04,1316.0,21.65
2013-10-07,1311.0,21.77
2013-10-08,1321.0,22.3
2013-10-09,1309.5,22.1
2013-10-10,1298.0,21.93
2013-10-11,1285.75,21.52
2013-10-14,1276.0,21.52
2013-10-15,1255.5,20.49
2013-10-16,1278.25,21.32
2013-10-17,1308.5,21.72
2013-10-18,1317.0,21.87
2013-10-21,1316.0,22.09
2013-10-22,1311.75,22.06
2013-10-23,1333.0,22.53
2013-10-24,1336.25,22.67
2013-10-25,1341.75,22.35
2013-10-28,1351.0,22.54
2013-10-29,1346.75,22.31
2013-10-30,1349.5,22.74
2013-10-31,1333.75,22.2
2013-11-01,1314.75,21.75
2013-11-04,1314.25,21.85
2013-11-05,1311.25,21.6
2013-11-06,1317.0,21.94
2013-11-07,1316.0,21.75
2013-11-08,1309.0,21.7
2013-11-11,1283.75,21.395
2013-11-12,1281.0,21.1
2013-11-13,1276.0,20.7
2013-11-14,1283.25,20.78
2013-11-15,1281.75,20.635
2013-11-18,1283.5,20.64
2013-11-19,1272.25,20.44
2013-11-20,1271.5,20.24
2013-11-21,1248.5,19.97
2013-11-22,1241.75,19.93
2013-11-25,1231.75,19.71
2013-11-26,1250.75,20.11
2013-11-27,1250.75,19.98
2013-11-28,1241.75,19.76
2013-11-29,1245.25,19.93
2013-12-02,1237.5,19.75
2013-12-03,1219.0,19.17
2013-12-04,1213.0,19.05
2013-12-05,1234.0,19.46
2013-12-06,1230.75,19.49
2013-12-09,1228.5,19.5
2013-12-10,1245.75,20.05
2013-12-11,1255.25,20.39
2013-12-12,1243.5,19.8
2013-12-13,1222.75,19.55
2013-12-16,1229.5,19.5
2013-12-17,1237.25,20.02
2013-12-18,1233.25,19.94
2013-12-19,1205.25,19.34
2013-12-20,1195.0,19.33
2013-12-23,1192.75,19.37
2013-12-27,1209.25,19.92
2013-12-30,1201.5,19.65
2014-01-02,1219.75,19.94
2014-01-03,1232.25,20.18
2014-01-06,1238.0,20.04
2014-01-07,1237.5,20.02
2014-01-08,1226.5,19.52
2014-01-09,1226.0,19.54
2014-01-10,1232.25,19.8
2014-01-13,1246.0,20.09
2014-01-14,1248.75,20.27
2014-01-15,1238.0,20.09
2014-01-16,1237.25,20.0
2014-01-17,1241.0,20.01
2014-01-20,1254.75,20.29
2014-01-21,1247.75,20.03
2014-01-22,1239.5,19.87
2014-01-23,1244.25,20.11
2014-01-24,1259.25,20.19
2014-01-27,1270.0,19.83
2014-01-28,1253.5,19.72
2014-01-29,1254.75,19.68
2014-01-30,1254.0,19.41
2014-01-31,1246.5,19.31
2014-02-03,1246.5,19.27
2014-02-04,1253.0,19.34
2014-02-05,1257.0,19.63
2014-02-06,1258.5,20.14
2014-02-07,1260.0,19.87
2014-02-10,1273.5,20.2
2014-02-11,1282.75,20.17
2014-02-12,1286.5,20.2
2014-02-13,1290.25,20.27
2014-02-14,1308.5,21.09
2014-02-17,1326.0,21.65
2014-02-18,1314.0,21.37
2014-02-19,1318.75,21.75
2014-02-20,1313.75,21.59
2014-02-21,1320.75,21.74
2014-02-24,1333.0,22.05
2014-02-25,1332.75,21.73
2014-02-26,1340.0,21.845
2014-02-27,1331.0,21.38
2014-02-28,1327.75,21.27
2014-03-03,1344.25,21.46
2014-03-04,1339.5,21.15
2014-03-05,1333.5,21.32
2014-03-06,1334.25,21.11
2014-03-07,1348.25,21.38
2014-03-10,1334.25,20.99
2014-03-11,1348.0,21.25
2014-03-12,1355.75,20.97
2014-03-13,1371.0,21.24
2014-03-14,1370.0,21.36
2014-03-17,1379.0,21.22
2014-03-18,1362.5,20.94
2014-03-19,1346.0,20.75
2014-03-20,1327.0,20.17
2014-03-21,1338.5,20.55
2014-03-24,1322.0,20.2
2014-03-25,1314.75,20.0
2014-03-26,1314.5,20.03
2014-03-27,1295.0,19.68
2014-03-28,1295.75,19.71
2014-03-31,1294.0,19.97
2014-04-01,1286.5,19.8
2014-04-02,1284.0,19.82
2014-04-03,1287.25,19.83
2014-04-04,1293.5,19.93
2014-04-07,1299.0,19.81
2014-04-08,1314.75,20.15
2014-04-09,1309.75,19.89
2014-04-10,1321.5,20.24
2014-04-11,1317.25,20.09
2014-04-14,1324.5,19.74
2014-04-15,1311.5,19.77
2014-04-16,1299.0,19.6
2014-04-17,1299.25,19.62
2014-04-22,1290.75,19.51
2014-04-23,1283.5,19.46
2014-04-24,1283.5,19.06
2014-04-25,1294.25,19.66
2014-04-28,1302.0,19.6
2014-04-29,1289.75,19.33
2014-04-30,1292.0,19.28
2014-05-01,1283.0,19.06
2014-05-02,1285.0,19.17
2014-05-06,1308.5,19.64
2014-05-07,1311.0,19.64
2014-05-08,1291.25,19.25
2014-05-09,1289.0,19.25
2014-05-12,1292.75,19.46
2014-05-13,1292.75,19.44
2014-05-14,1300.25,19.87
2014-05-15,1303.75,19.66
2014-05-16,1293.75,19.33
2014-05-19,1301.0,19.55
2014-05-20,1291.5,19.37
2014-05-21,1292.0,19.31
2014-05-22,1294.5,19.56
2014-05-23,1292.0,19.42
2014-05-27,1283.0,19.25
2014-05-28,1265.25,19.125
2014-05-29,1254.0,18.85
2014-05-30,1254.0,19.0
2014-06-02,1244.75,18.81
2014-06-03,1244.25,18.87
2014-06-04,1246.0,18.76
2014-06-05,1244.75,18.81
2014-06-06,1254.0,19.03
2014-06-09,1255.0,19.11
2014-06-10,1253.5,19.0
2014-06-11,1262.5,19.2
2014-06-12,1261.75,19.33
2014-06-13,1273.0,19.58
2014-06-16,1281.75,19.67
2014-06-17,1264.5,19.55
2014-06-18,1269.0,19.73
2014-06-19,1282.0,19.94
2014-06-20,1310.0,20.62
2014-06-23,1313.5,20.75
2014-06-24,1323.0,21.12
2014-06-25,1312.0,20.78
2014-06-26,1311.5,20.83
2014-06-27,1315.25,21.04
2014-06-30,1313.0,20.87
2014-07-01,1325.75,21.08
2014-07-02,1326.75,21.04
2014-07-03,1322.5,21.0
2014-07-04,1321.5,21.12
2014-07-07,1313.25,20.95
2014-07-08,1318.25,21.08
2014-07-09,1322.5,21.13
2014-07-10,1343.25,21.5
2014-07-11,1336.5,21.415
2014-07-14,1321.25,21.13
2014-07-15,1312.0,20.93
2014-07-16,1297.5,20.7
2014-07-17,1302.75,20.78
2014-07-18,1310.25,20.94
2014-07-21,1312.75,20.93
2014-07-22,1307.0,20.81
2014-07-23,1307.5,20.93
2014-07-24,1300.0,20.84
2014-07-25,1292.5,20.46
2014-07-28,1305.0,20.63
2014-07-29,1307.5,20.64
2014-07-30,1297.5,20.54
2014-07-31,1295.0,20.69
2014-08-01,1284.5,20.34
2014-08-04,1293.5,20.35
2014-08-05,1292.75,20.2
2014-08-06,1288.5,19.78
2014-08-07,1302.0,20.07
2014-08-08,1317.5,20.13
2014-08-11,1308.25,19.85
2014-08-12,1311.0,20.08
2014-08-13,1309.25,19.9
2014-08-14,1315.0,19.86
2014-08-15,1313.6,19.86
2014-08-18,1302.75,19.59
2014-08-19,1300.25,19.66
2014-08-20,1294.5,19.42
2014-08-21,1280.5,19.4
2014-08-22,1281.0,19.49
2014-08-26,1286.5,19.49
2014-08-27,1285.0,19.32
2014-08-28,1288.0,19.75
2014-08-29,1285.75,19.47
2014-09-01,1287.25,19.49
2014-09-02,1277.75,19.2
2014-09-03,1268.5,19.1
2014-09-04,1271.0,19.21
2014-09-05,1264.0,19.13
2014-09-08,1267.25,19.19
2014-09-09,1256.0,19.0
2014-09-10,1254.25,19.01
2014-09-11,1247.0,18.7
2014-09-12,1237.25,18.64
2014-09-15,1234.75,18.64
2014-09-16,1238.75,18.75
2014-09-17,1236.5,18.63
2014-09-18,1223.0,18.5
2014-09-19,1222.5,18.45
2014-09-22,1214.0,17.74
2014-09-23,1225.0,17.92
2014-09-24,1224.0,17.76
2014-09-25,1210.5,17.52
2014-09-26,1222.25,17.54
2014-09-29,1217.75,17.58
2014-09-30,1210.0,17.11
2014-10-01,1208.5,17.04
2014-10-02,1214.5,17.09
2014-10-03,1207.5,16.97
2014-10-06,1193.25,17.02
2014-10-07,1207.5,17.36
2014-10-08,1220.0,17.35
2014-10-09,1227.5,17.64
2014-10-10,1222.25,17.26
2014-10-13,1228.0,17.41
2014-10-14,1233.0,17.5
2014-10-15,1223.5,17.01
2014-10-16,1241.0,17.46
2014-10-17,1238.0,17.36
2014-10-20,1241.0,17.38
2014-10-21,1251.75,17.36
2014-10-22,1246.75,17.36
2014-10-23,1240.5,17.07
2014-10-24,1231.75,17.19
2014-10-27,1230.5,17.18
2014-10-28,1228.25,17.18
2014-10-29,1228.0,17.2
2014-10-30,1205.75,16.78
2014-10-31,1173.25,16.2
2014-11-03,1170.75,16.15
2014-11-04,1169.25,16.12
2014-11-05,1145.25,15.32
2014-11-06,1144.5,15.28
2014-11-07,1145.0,15.42
2014-11-10,1172.0,15.67
2014-11-11,1151.25,15.57
2014-11-12,1163.25,15.62
2014-11-13,1161.0,15.74
2014-11-14,1154.0,15.35
2014-11-17,1187.0,16.2
2014-11-18,1202.0,16.27
2014-11-19,1200.75,16.26
2014-11-20,1194.0,16.2
2014-11-21,1193.25,16.3
2014-11-24,1196.0,16.33
2014-11-25,1202.25,16.66
2014-11-26,1195.75,16.61
2014-11-27,1196.5,16.42
2014-11-28,1184.5,15.97
2014-12-01,1178.75,15.73
2014-12-02,1197.0,16.16
2014-12-03,1203.25,16.3
2014-12-04,1204.0,16.42
2014-12-05,1204.5,16.33
2014-12-08,1195.25,16.26
2014-12-09,1206.5,16.37
2014-12-10,1228.25,17.06
2014-12-11,1219.5,16.98
2014-12-12,1223.5,17.07
2014-12-15,1210.75,16.85
2014-12-16,1199.25,16.29
2014-12-17,1199.0,15.95
2014-12-18,1210.75,16.08
2014-12-19,1197.5,15.86
2014-12-22,1195.25,16.09
2014-12-23,1179.5,15.71
2014-12-29,1194.0,16.0
2014-12-30,1186.5,15.79
2015-01-02,1184.25,15.71
2015-01-05,1192.0,15.88
2015-01-06,1211.0,16.29
2015-01-07,1213.75,16.33
2015-01-08,1206.5,16.37
2015-01-09,1211.25,16.24
2015-01-12,1222.0,16.52
2015-01-13,1239.0,17.0
2015-01-14,1228.75,16.64
2015-01-15,1235.25,17.12
2015-01-16,1258.25,16.92
2015-01-19,1275.5,17.65
2015-01-20,1292.25,17.8
2015-01-21,1298.0,18.22
2015-01-22,1287.0,18.08
2015-01-23,1293.5,18.23
2015-01-26,1282.75,17.83
2015-01-27,1279.0,17.87
2015-01-28,1287.0,18.01
2015-01-29,1275.5,17.43
2015-01-30,1263.5,16.92
2015-02-02,1274.25,17.22
2015-02-03,1281.0,17.59
2015-02-04,1269.25,17.39
2015-02-05,1263.75,17.0
2015-02-06,1264.0,17.22
2015-02-09,1242.25,16.97
2015-02-10,1237.5,16.8
2015-02-11,1235.5,16.95
2015-02-12,1225.25,16.89
2015-02-13,1225.75,16.86
2015-02-16,1233.5,17.27
2015-02-17,1221.75,16.82
2015-02-18,1206.5,16.42
2015-02-19,1217.75,16.73
2015-02-20,1203.5,16.34
2015-02-23,1193.5,16.2
2015-02-24,1195.5,16.32
2015-02-25,1206.5,16.51
2015-02-26,1220.0,16.82
2015-02-27,1205.0,16.53
2015-03-02,1216.75,16.63
2015-03-03,1207.75,16.42
2015-03-04,1204.25,16.32
2015-03-05,1199.75,16.19
2015-03-06,1196.5,15.99
2015-03-09,1173.75,15.92
2015-03-10,1161.0,15.78
2015-03-11,1158.75,15.64
2015-03-12,1161.25,15.68
2015-03-13,1156.5,15.5
2015-03-16,1157.0,15.58
2015-03-17,1154.75,15.56
2015-03-18,1149.0,15.47
2015-03-19,1164.0,15.88
2015-03-20,1171.75,16.17
2015-03-23,1181.4,16.73
2015-03-24,1193.25,16.97
2015-03-25,1192.55,16.94
2015-03-26,1209.4,17.13
2015-03-27,1198.0,17.14
2015-03-30,1187.4,16.65
2015-03-31,1179.25,16.6
2015-04-01,1181.25,16.56
2015-04-02,1201.5,16.84
2015-04-07,1208.5,16.86
2015-04-08,1211.1,16.84
2015-04-09,1196.0,16.3
2015-04-10,1201.9,16.55
2015-04-13,1197.85,16.27
2015-04-14,1191.45,16.08
2015-04-15,1189.85,16.18
2015-04-16,1204.6,16.47
2015-04-17,1204.55,16.36
2015-04-20,1203.25,16.09
2015-04-21,1197.7,16.08
2015-04-22,1202.4,16.05
2015-04-23,1187.75,15.86
2015-04-24,1192.15,15.83
2015-04-27,1182.75,15.84
2015-04-28,1201.4,16.32
2015-04-29,1204.8,16.48
2015-04-30,1204.3,16.52
2015-05-01,1179.0,16.17
2015-05-05,1187.4,16.42
2015-05-06,1191.25,16.41
2015-05-07,1183.0,16.35
2015-05-08,1185.25,16.31
2015-05-11,1184.75,16.39
2015-05-12,1184.45,16.46
2015-05-13,1193.0,16.65
2015-05-14,1214.75,17.4
2015-05-15,1216.3,17.25
2015-05-18,1228.15,17.7
2015-05-19,1219.65,17.4
2015-05-20,1206.75,17.07
2015-05-21,1209.6,17.18
2015-05-22,1211.0,17.25
2015-05-26,1194.0,16.79
2015-05-27,1187.85,16.66
2015-05-28,1189.45,16.68
2015-05-29,1190.4,16.67
2015-06-01,1187.3,16.61
2015-06-02,1188.75,16.7
2015-06-03,1186.6,16.6
2015-06-04,1182.45,16.47
2015-06-05,1175.9,16.15
2015-06-08,1173.4,16.06
2015-06-09,1181.0,16.13
2015-06-10,1186.0,16.13
2015-06-11,1180.5,15.87
2015-06-12,1179.25,15.93
2015-06-15,1178.25,15.93
2015-06-16,1182.1,16.03
2015-06-17,1178.5,15.98
2015-06-18,1198.0,16.24
2015-06-19,1198.15,16.12
2015-06-22,1193.7,16.19
2015-06-23,1183.35,15.96
2015-06-24,1175.75,15.89
2015-06-25,1174.6,15.77
2015-06-26,1174.4,15.83
2015-06-29,1176.5,15.83
2015-06-30,1175.0,15.7
2015-07-01,1171.7,15.63
2015-07-02,1164.3,15.61
2015-07-03,1168.25,15.64
2015-07-06,1164.25,15.59
2015-07-07,1166.25,15.61
2015-07-08,1154.25,14.99
2015-07-09,1162.1,15.38
